PRODUCT_PHR,Fault_Category,Part_Category
ET60/65,COMMUNICATION,PORT - USB
VC83,DISPLAY,LABEL
RS51,SOFTWARE,MAIN BOARD
RS51,SOFTWARE,SCAN ENGINE ASSEMBLY
WT63,LED,MAIN BOARD
TC72,OTHER,HOUSING
TC77,WEAR & TEAR,PLATE
ET60/65,POWER,DISPLAY
ET80/85,CAMERA,MINOR COMPONENT
L10 Android,TOUCH PANEL,MINOR COMPONENT
TC52/57 Mufasa,CAMERA,SHIELD
TC22/27,BATTERY,SUB BOARD
ET40/45,POWER,CAMERA
WT63,KEYBOARD,MINOR COMPONENT
TC21/26,TOUCH PANEL,GASKET
TC52 Aslan,WEAR & TEAR,SPEAKER
TC52/57 Mufasa,DAMAGE,LABELS
TC52/57 Lightning,POWER,DOOR
TC73/78,SCANNER,ADHESIVE
ET80/85,LOCKUP,ADHESIVE
ET80/85,LOCKUP,MAIN BOARD
VC83,DISPLAY,BATTERY
VC83,COMMUNICATION,SOFTWARE
TC52 Aslan,CRADLE,MAIN BOARD
TC58,COMMUNICATION,DISPLAY + TP
L10AX Windows,COMMUNICATION,TOUCH PANEL
L10AX Windows,COMMUNICATION,FLEX STRIP
TC22/27,OTHER,MINOR COMPONENT
TC22/27,OTHER,ADHESIVE
TC77,ACCESSORIES,BOTTOM MICROPHONE
ET40/45,DAMAGE,CABLE
EC50/55,COMMUNICATION,PORT - USB
TC22/27,SOFTWARE,LABEL
TC22/27,,MAIN BOARD
TC52/57 Lightning,COMMUNICATION,COVER
L10 Android,TOUCH PANEL,CONNECTOR
TC72,WEAR & TEAR,MAIN BOARD
RS51,BATTERY,SCAN ENGINE
WT63,AUDIO,MINOR COMPONENT
TC77,ACCESSORIES,MICROPHONE
L10 Android,DAMAGE,ACCESSORY
L10 Android,DAMAGE,HOUSING
L10 Windows,OTHER,CONNECTOR
L10AX Windows,FF/DCN,GASKET
L10AX Windows,FF/DCN,MYLAR
L10AX Windows,FF/DCN,RUBBER
L10AX Windows,FF/DCN,DOOR
TC22/27,AUDIO,MICROPHONE
TC72,DAMAGE,KEYPAD
L10 Android,DAMAGE,COVER
L10 Android,DAMAGE,FRAME
L10 Android,DAMAGE,SCAN ENGINE
L10 Android,DAMAGE,FLEX STRIP
L10 Windows,WEAR & TEAR,LABEL
TC22/27,CABLE,CABLE
TC52 Aslan,WEAR & TEAR,RETAINER
TC52 Aslan,WEAR & TEAR,DISPLAY + TP
TC52 Aslan,WEAR & TEAR,END CAP
TC52 Aslan,WEAR & TEAR,ANTENNA
TC52 Aslan,WEAR & TEAR,COVER
TC52 Aslan,WEAR & TEAR,MAIN BOARD
TC52 Aslan,FF/DCN,SPEAKER
MC3300AX,KEYBOARD,BEZEL
MC3300AX,KEYBOARD,KEYPAD
EC50/55,CRADLE,IO BOARD
EC50/55,AUDIO,MINOR COMPONENT
TC52 Aslan,LED,MAIN BOARD
TC72,LED,FLEX STRIP
TC73/78,LED,FLEX STRIP
L10AX Windows,OTHER,COMPONENT REPLACED
MC3300AX,DAMAGE,MAIN BOARD
TC72,TRIGGER,TRIGGER
ET40/45,SOFTWARE,MINOR COMPONENT
ET60/65,DAMAGE,DISPLAY
ET60/65,DAMAGE,ADHESIVE
L10 Windows,DISPLAY,SOFTWARE
TC58,OTHER,MAIN BOARD
TC77,WEAR & TEAR,RUBBER BOOT
MC3300AX,TOUCH PANEL,FLEX STRIP
TC22/27,FF/DCN,SOFTWARE
TC22/27,AUDIO,MINOR COMPONENT
TC22/27,COMMUNICATION,SPEAKER
TC22/27,OTHER,VIBRATOR
TC52 Aslan,KEYBOARD,ANTENNA
TC77,DAMAGE,SD CARD DOOR
MC93,WEAR & TEAR,CONNECTOR
WS50,BATTERY,CONNECTOR
EC50/55,WEAR & TEAR,MYLAR
MC93,DISPLAY,CONNECTOR
TC58,OTHER,CONNECTOR
MC3300AX,DISPLAY,FRAME
TC22/27,WEAR & TEAR,PAD
TC77,WEAR & TEAR,KEY SWITCH
TC77,POWER,DOOR
L10 Android,WEAR & TEAR,FRAME
VC83,TOUCH PANEL,MYLAR
WS50,DAMAGE,GASKET
WS50,COMMUNICATION,MAIN BOARD
WS50,COMMUNICATION,GASKET
WS50,COMMUNICATION,SPONGE
WT63,SENSOR,MAIN BOARD
EC50/55,WEAR & TEAR,CABLE
MC93,KEYBOARD,MINOR COMPONENT
TC22/27,COMMUNICATION,MINOR COMPONENT
TC53,KEYBOARD,KEY BUTTON
TC53,WEAR & TEAR,CONNECTOR
TC77,DAMAGE,TRIGGER
ET40/45,DISPLAY,SCREW
ET60/65,,MAIN BOARD
RS51,SOFTWARE,SCAN ENGINE
TC73/78,DAMAGE,RUBBER
MC3300AX,CAMERA,CAMERA
TC22/27,DISPLAY,MINOR COMPONENT
ET40/45,OTHER,VIBRATOR
VC83,WEAR & TEAR,DISPLAY
VC83,WEAR & TEAR,HOUSING + DISPLAY
VC83,WEAR & TEAR,HOUSING + TP
MC3300AX,WEAR & TEAR,LABEL
MC93,CAMERA,MINOR COMPONENT
TC77,DAMAGE,SCAN ENGINE ASSEMBLY
WT63,COMMUNICATION,ANTENNA
MC3300AX,FF/DCN,FRAME
MC3300AX,DAMAGE,FRAME
MC3300AX,DAMAGE,SCAN ENGINE ASSEMBLY
TC52 Aslan,COMMUNICATION,SCREW
TC52 Aslan,DISPLAY,HOUSING
TC52/57 Lightning,BATTERY,DISPLAY + TP
TC52/57 Mufasa,DAMAGE,FRAME
TC52/57 Lightning,DAMAGE,SUPER CAP
TC77,ACCESSORIES,SOFTWARE
TC77,FF/DCN,DOOR
TC22/27,COMMUNICATION,SCREW
TC52 Aslan,TRIGGER,MINOR COMPONENT
ET60/65,SOFTWARE,SOFTWARE
ET60/65,SOFTWARE,MINOR COMPONENT
TC52/57 Lightning,COMMUNICATION,SHIELD
TC52/57 Mufasa,WEAR & TEAR,FRAME
EC50/55,POWER,BATTERY DOOR
MC3300AX,DAMAGE,LABEL
TC21/26,ACCESSORIES,MINOR COMPONENT
TC58,AUDIO,IO BOARD
ET60/65,LOCKUP,MINOR COMPONENT
MC3300AX,ACCESSORIES,MINOR COMPONENT
TC52 Aslan,CABLE,CONNECTOR
ET40/45,CAMERA,GASKET
EC50/55,WEAR & TEAR,BATTERY
MC93,TOUCH PANEL,DISPLAY
TC52/57 Lightning,POWER,END CAP
MC94,DAMAGE,ANTENNA
MC94,DAMAGE,ADHESIVE
ET60/65,DISPLAY,MAIN BOARD
ET80/85,MEMORY,COMPONENT REPLACED
ET80/85,MEMORY,ADHESIVE
ET80/85,MEMORY,MAIN BOARD
WT63,KEYBOARD,CLEAT
EC50/55,SCANNER,CABLE
EC50/55,SCANNER,FRAME
TC52 Aslan,SOFTWARE,SCAN ENGINE ASSEMBLY
L10AX Windows,FF/DCN,HOUSING
WS50,AUDIO,SPONGE
TC52/57 Lightning,DAMAGE,SCAN ENGINE
L10AX Windows,MEMORY,SSD DISC
TC52/57 Lightning,KEYBOARD,KEY SWITCH
MC93,TOUCH PANEL,SCREW
TC21/26,KEYBOARD,LABEL
TC22/27,AUDIO,GASKET
TC58,OTHER,KEY BUTTON
TC53e/58e,WEAR & TEAR,SPONGE
TC53e/58e,DAMAGE,FRAME
MC93,SOFTWARE,CONNECTOR
TC53e/58e,SCANNER,MAIN BOARD
MC3300AX,DAMAGE,BAFFLE
MC93,DAMAGE,OVERLAY
TC58,KEYBOARD,KEY SWITCH
ET60/65,COMMUNICATION,MAIN BOARD
ET60/65,WEAR & TEAR,ANTENNA
ET60/65,WEAR & TEAR,HOUSING
L10 Android,WEAR & TEAR,CONNECTOR
L10AX Windows,COMMUNICATION,MYLAR
WT63,DAMAGE,VIBRATOR
MC93,TRIGGER,SPONGE
TC21/26,COMMUNICATION,KEY BUTTON
TC22/27,AUDIO,HOUSING
TC22/27,AUDIO,MAIN BOARD
TC21/26,SENSOR,SENSOR
MC93,AUDIO,ADHESIVE
MC93,SOFTWARE,FRAME
EC50/55,WEAR & TEAR,FLEX STRIP
TC21/26,COMMUNICATION,RUBBER
TC22/27,ACCESSORIES,HOLDER
TC22/27,SENSOR,SENSOR
TC73/78,DAMAGE,CONNECTOR
TC52 Aslan,POWER,FLEX STRIP
TC73/78,FF/DCN,LABEL
TC73/78,CABLE,FLEX STRIP
TC73/78,FF/DCN,PLUG
TC22/27,ACCESSORIES,MESH
TC53,DAMAGE,LABEL
TC73/78,FF/DCN,MINOR COMPONENT
TC73/78,CABLE,TAPE
TC73/78,DAMAGE,TAPE
L10 Windows,WEAR & TEAR,ACCESSORY
TC21/26,CRADLE,PORT - USB
TC52 Aslan,OTHER,HOUSING
TC58,MEMORY,ADHESIVE
TC72,DAMAGE,SCREW
TC73/78,SCANNER,HOLDER
TC73/78,TOUCH PANEL,HOUSING
MC3300AX,MEMORY,POWER BOARD
MC93,ACCESSORIES,LABEL
TC58,SENSOR,BAFFLE
TC73/78,KEYBOARD,FLASH
MC93,WEAR & TEAR,LABEL
TC21/26,POWER,CLEANED UNIT/BOARD
TC21/26,WEAR & TEAR,TRIGGER
TC58,TRIGGER,ADHESIVE
TC72,SCANNER,TOP COVER
VC83,BATTERY,CONNECTOR
MC93,OTHER,HOUSING
TC21/26,WEAR & TEAR,MAIN BOARD
TC22/27,COMMUNICATION,FRAME
TC58,CRADLE,CONNECTOR
TC21/26,NFF,CONNECTOR
TC21/26,FF/DCN,CLEANED UNIT/BOARD
TC52 Aslan,OTHER,SCREW
TC52/57 Lightning,SENSOR,DISPLAY + TP
TC58,SOFTWARE,SCAN ENGINE
TC77,DAMAGE,PAD
ET40/45,LOCKUP,GASKET
TC21/26,DAMAGE,SCREW
MC93,MEMORY,FLEX STRIP
MC93,ACCESSORIES,SCREW
TC72,CAMERA,MAIN BOARD
TC72,DAMAGE,KIT
L10AX Windows,OTHER,DOOR
RS5000,CABLE,MINOR COMPONENT
MC93,WEAR & TEAR,MAIN BOARD
TC22/27,DAMAGE,CABLE
TC52/57 Lightning,TRIGGER,KEY SWITCH
TC77,OTHER,MYLAR
WT63,POWER,FRAME
TC21/26,DAMAGE,ANTENNA
TC22/27,WEAR & TEAR,CABLE
TC52 Aslan,CAMERA,SHIELD
TC52/57 Mufasa,DAMAGE,BUMPER
TC58,COMMUNICATION,MINOR COMPONENT
ET60/65,DAMAGE,COVER
L10AX Windows,COMMUNICATION,RADIO GPS
VC83,AUDIO,SPEAKER
WT63,ACCESSORIES,CLEAT
MC93,ACCESSORIES,COVER
MC93,ACCESSORIES,FLEX STRIP
MC93,ACCESSORIES,FRAME
MC93,LED,FLEX STRIP
MC93,TOUCH PANEL,FRAME
TC22/27,BATTERY,FLEX STRIP
TC53,SOFTWARE,ADHESIVE
ET80/85,CAMERA,CAMERA
ET80/85,CAMERA,FLEX STRIP
ET80/85,SCANNER,FLEX STRIP
ET80/85,SCANNER,SCAN ENGINE
ET80/85,MEMORY,SSD DISC
TC21/26,WEAR & TEAR,BAFFLE
MC94,LOCKUP,SOFTWARE
L10 Windows,POWER,MINOR COMPONENT
L10AX Windows,BATTERY,MYLAR
VC83,WEAR & TEAR,POWER BOARD
WS50,COMMUNICATION,ADHESIVE
TC21/26,ACCESSORIES,GASKET
MC93,SOFTWARE,SCAN ENGINE
TC52 Aslan,POWER,END CAP
TC52 Aslan,KEYBOARD,HOUSING
TC53,POWER,LABEL
TC53e/58e,DISPLAY,FRAME
EC50/55,OTHER,MYLAR
MC93,TOUCH PANEL,COVER
MC93,SCANNER,ADHESIVE
MC93,ACCESSORIES,MINOR COMPONENT
TC52/57 Lightning,TRIGGER,SCAN ENGINE ASSEMBLY
L10AX Windows,POWER,SSD DISC
EC50/55,OTHER,MAIN BOARD
TC73/78,CABLE,CONNECTOR
L10AX Windows,BATTERY,MAIN BOARD
TC52 Aslan,SOFTWARE,ANTENNA
TC21/26,POWER,BEZEL
TC21/26,POWER,MESH
TC52 Aslan,AUDIO,KEY BUTTON
TC52 Aslan,DAMAGE,RUBBER BOOT
TC21/26,WEAR & TEAR,PLUG
TC52 Aslan,DISPLAY,OVERLAY
TC52 Aslan,POWER,ANTENNA
TC53,SCANNER,FLEX STRIP
TC52/57 Mufasa,MEMORY,DISPLAY + TP
TC52/57 Mufasa,DAMAGE,KEY SWITCH
ET80/85,DAMAGE,WINDOW / LENS
TC21/26,ACCESSORIES,MESH
TC21/26,DISPLAY,RUBBER
TC53,DISPLAY,COVER
TC77,ACCESSORIES,LABEL
TC53e/58e,KEYBOARD,MAIN BOARD
TC53e/58e,OTHER,SCREW
TC53e/58e,OTHER,DISPLAY + TP
TC21/26,AUDIO,ADHESIVE
ET80/85,CAMERA,ADHESIVE
ET80/85,CAMERA,HOUSING
EC50/55,AUDIO,BRACKET
TC22/27,SENSOR,HOLDER
L10AX Windows,COMMUNICATION,CABLE
EC50/55,WEAR & TEAR,PLASTCS
EC50/55,DAMAGE,MYLAR
EC50/55,DAMAGE,ADHESIVE
TC21/26,LED,FLEX STRIP
TC21/26,OTHER,WINDOW / LENS
TC21/26,LED,SCAN ENGINE
TC21/26,TRIGGER,CLEANED UNIT/BOARD
TC52/57 Mufasa,FF/DCN,MICROPHONE
ET40/45,MEMORY,MAIN BOARD
L10 Android,TOUCH PANEL,FLEX STRIP
MC3300AX,BATTERY,MAIN BOARD
MC3300AX,WEAR & TEAR,FLEX STRIP
TC21/26,WEAR & TEAR,CAMERA
EC50/55,WEAR & TEAR,GASKET
MC93,WEAR & TEAR,ANTENNA
TC53,SOFTWARE,CONNECTOR
TC77,WEAR & TEAR,ACCESSORY
TC77,WEAR & TEAR,LABEL
TC77,WEAR & TEAR,STRAP
TC53e/58e,DISPLAY,MAIN BOARD
TC53e/58e,TOUCH PANEL,DISPLAY
ET60/65,SOFTWARE,MEMORY
TC52/57 Mufasa,MEMORY,DISPLAY
EC50/55,CAMERA,HOUSING
MC3300AX,DAMAGE,CONNECTOR
MC93,WEAR & TEAR,RAIL
TC21/26,COMMUNICATION,MESH
TC22/27,DISPLAY,HOLDER
TC52/57 Mufasa,ACCESSORIES,RETAINER
TC72,COMMUNICATION,KAPTON TAPE
TC77,ACCESSORIES,ACCESSORY
TC73/78,MEMORY,MAIN BOARD
RS5000,TRIGGER,CABLE
MC93,KEYBOARD,COVER
MC93,KEYBOARD,FRAME
MC93,DISPLAY,COVER
MC93,DISPLAY,FRAME
MC93,POWER,COVER
TC22/27,COMMUNICATION,CABLE
TC52/57 Mufasa,OTHER,DEFECTIVE SPEAKER
TC52/57 Lightning,DAMAGE,MEMBRANE
L10 Windows,DISPLAY,FAN
L10 Windows,DISPLAY,THERMAL MODULE
WT63,FF/DCN,BRACKET
MC3300AX,WEAR & TEAR,HOLDER
MC93,FF/DCN,KEY BUTTON
TC21/26,WEAR & TEAR,MESH
TC52 Aslan,OTHER,VENT
MC3300AX,WEAR & TEAR,BEZEL
MC93,WEAR & TEAR,SCREW
TC21/26,AUDIO,MESH
TC22/27,DAMAGE,FOAM
RS51,SCANNER,HOLDER
EC50/55,DAMAGE,RUBBER BOOT
TC52 Aslan,COMMUNICATION,SHIELD
TC72,CAMERA,RUBBER BOOT
TC77,DAMAGE,ACCESSORY
TC77,DAMAGE,STRAP
MC94,DAMAGE,COVER
ET60/65,KEYBOARD,COMPONENT REPLACED
TC21/26,CABLE,CAMERA
TC22/27,WEAR & TEAR,FOAM
TC21/26,ACCESSORIES,PLUG
TC22/27,WEAR & TEAR,ANTENNA
TC52/57 Lightning,LED,ANTENNA
TC72,WEAR & TEAR,KEYBOARD
TC77,CRADLE,TOUCH PANEL
TC77,ACCESSORIES,STRAP
L10 Windows,LOCKUP,SOFTWARE
MC93,POWER,KEY BUTTON
RS51,WEAR & TEAR,SCAN ENGINE ASSEMBLY
TC52/57 Lightning,FF/DCN,HOUSING
TC77,WEAR & TEAR,KEYBOARD
TC21/26,AUDIO,CLEANED UNIT/BOARD
TC22/27,,
TC53,POWER,FLASH
TC58,TRIGGER,MINOR COMPONENT
MC94,COMMUNICATION,ANTENNA
ET80/85,COMMUNICATION,CONNECTOR
MC93,CRADLE,HOUSING
TC21/26,DISPLAY,GASKET
MC94,DAMAGE,BATTERY COVER LATCH
ET60/65,POWER,FRAME
ET60/65,POWER,HOUSING
TC22/27,POWER,MINOR COMPONENT
TC21/26,CABLE,PAD
TC52 Aslan,FF/DCN,RUBBER BOOT
MC94,WEAR & TEAR,MINOR COMPONENT
VC83,COMMUNICATION,PORT - USB
TC21/26,WEAR & TEAR,ANTENNA
TC22/27,DAMAGE,LABEL
TC22/27,TOUCH PANEL,SUB BOARD
TC73/78,KEYBOARD,MAIN BOARD
WS50,DISPLAY,GASKET
TC22/27,OTHER,CLEANED UNIT/BOARD
TC22/27,TOUCH PANEL,MAIN BOARD
TC52 Aslan,COMMUNICATION,RUBBER BOOT
TC52 Aslan,DAMAGE,SCREW
TC58,TOUCH PANEL,FLEX STRIP
TC72,DISPLAY,DISPLAY
TC77,CAMERA,FLEX STRIP
TC22/27,COMMUNICATION,SOFTWARE
TC52 Aslan,TRIGGER,KEY BUTTON
TC52 Aslan,SCANNER,KEY BUTTON
TC52 Aslan,AUDIO,CAMERA SCANNER ASSEMBLY
TC52/57 Lightning,POWER,PORT - USB
TC53,OTHER,LABEL
TC53,FF/DCN,COVER
EC50/55,FF/DCN,FLEX STRIP
EC50/55,WEAR & TEAR,TAPE
TC52 Aslan,WEAR & TEAR,PLUG
TC73/78,OTHER,CONNECTOR
WT63,,MAIN BOARD
TC21/26,COMMUNICATION,RECEIVER
TC22/27,WEAR & TEAR,LABELS
TC22/27,POWER,SCAN ENGINE ASSEMBLY
L10 Android,SCANNER,FLEX STRIP
L10AX Windows,WEAR & TEAR,TAPE
L10AX Windows,TOUCH PANEL,THERMAL MODULE
L10AX Windows,DISPLAY,THERMAL MODULE
TC21/26,NFF,PAD
TC22/27,SENSOR,FRAME
TC52 Aslan,DAMAGE,MEMBRANE
L10AX Windows,FF/DCN,LABEL
MC94,TRIGGER,HOUSING
PS30,DAMAGE,ADHESIVE
L10 Android,POWER,BATTERY
RS51,DAMAGE,STRAP
WS50,AUDIO,GASKET
TC22/27,LED,FRAME
TC22/27,DAMAGE,TAPE
TC22/27,OTHER,SIM TRAY
TC73/78,CABLE,DIAPER
TC73/78,COMMUNICATION,FLEX STRIP
TC73/78,SCANNER,TAPE
TC73/78,FF/DCN,SCREW
MC94,CABLE,FLEX STRIP
MC94,POWER,DISPLAY
MC93,POWER,SCREW
TC52/57 Lightning,CABLE,CAMERA
TC73/78,KEYBOARD,MINOR COMPONENT
MC94,DAMAGE,BUTTON CAP
MC94,DAMAGE,CLEAT
ET80/85,DAMAGE,MAIN BOARD
TC21/26,AUDIO,TOP MICROPHONE
TC52/57 Lightning,ACCESSORIES,SPONGE
TC53,TOUCH PANEL,FRAME
L10AX Windows,FF/DCN,MINOR COMPONENT
RS5000,WEAR & TEAR,CABLE
TC22/27,WEAR & TEAR,CONNECTOR
TC58,TOUCH PANEL,MINOR COMPONENT
L10AX Windows,FF/DCN,CONNECTOR
TC22/27,COMMUNICATION,BACKUP BATTERY
TC52/57 Mufasa,KEYBOARD,HOUSING
TC52/57 Mufasa,CAMERA,VENT
TC52 Aslan,POWER,RETAINER
TC73/78,ACCESSORIES,DOOR
ET40/45,ACCESSORIES,MINOR COMPONENT
L10AX Windows,DAMAGE,BATTERY
TC21/26,LOCKUP,CLEANED UNIT/BOARD
VC83,DISPLAY,KEYBOARD
TC58,FF/DCN,CONNECTOR
TC72,DAMAGE,SCAN BOARD
TC53e/58e,WEAR & TEAR,DISPLAY
TC53e/58e,WEAR & TEAR,HOUSING
ET40/45,WEAR & TEAR,FOAM
ET60/65,SCANNER,DISPLAY
TC58,NFF,KEY BUTTON
TC72,DAMAGE,RUBBER BOOT
TC52 Aslan,COMMUNICATION,COVER
EC50/55,WEAR & TEAR,KEY BUTTON
TC53e/58e,TOUCH PANEL,MAIN BOARD
ET60/65,COMMUNICATION,COMPONENT REPLACED
ET60/65,COMMUNICATION,FLEX STRIP
L10AX Windows,LOCKUP,TOUCH PANEL
L10AX Windows,LOCKUP,CABLE
TC53,DAMAGE,SEAL
TC73/78,DISPLAY,CLEANED UNIT/BOARD
TC73/78,DAMAGE,BRACKET
TC52/57 Mufasa,AUDIO,RECEIVER MESH
TC53,FF/DCN,DOOR
EC50/55,DISPLAY,MYLAR
TC21/26,WEAR & TEAR,TOP MICROPHONE
EC50/55,OTHER,GRILL
EC50/55,POWER,MYLAR
TC22/27,WEAR & TEAR,KEY BUTTON
TC21/26,TRIGGER,CONNECTOR
TC52 Aslan,OTHER,MEMBRANE
TC77,COMMUNICATION,SCREW
TC53e/58e,OTHER,FRAME
ET80/85,OTHER,BRACKET
ET80/85,OTHER,COMPONENT REPLACED
ET80/85,OTHER,COVER
ET80/85,OTHER,SCREW
ET80/85,OTHER,ADHESIVE
ET80/85,OTHER,FLEX STRIP
ET80/85,OTHER,SCAN ENGINE
L10 Android,POWER,FLEX STRIP
EC50/55,WEAR & TEAR,MINOR COMPONENT
TC53,FF/DCN,BEZEL
TC53,FF/DCN,SCREW
TC58,FF/DCN,SCREW
TC58,FF/DCN,IO BOARD
ET40/45,CRADLE,CONNECTOR
TC52/57 Lightning,FF/DCN,PROTECTOR
TC58,SENSOR,MINOR COMPONENT
TC72,POWER,MINOR COMPONENT
TC72,POWER,POWER SUPPLY
TC73/78,DAMAGE,KEY SWITCH
L10AX Windows,SCANNER,COMPONENT REPLACED
L10AX Windows,SCANNER,FLEX STRIP
EC50/55,SCANNER,RUBBER BOOT
TC21/26,WEAR & TEAR,WINDOW / LENS
TC21/26,ACCESSORIES,SPEAKER
TC58,TRIGGER,KEY SWITCH
VC83,LED,MINOR COMPONENT
EC50/55,OTHER,MINOR COMPONENT
EC50/55,DAMAGE,SCREW
TC22/27,WEAR & TEAR,SPEAKER
EC50/55,DAMAGE,MINOR COMPONENT
TC58,LED,LED DIODE
L10AX Windows,CABLE,CABLE
TC58,DAMAGE,BAFFLE
TC73/78,KEYBOARD,KEY SWITCH
MC94,DAMAGE,MAIN BOARD
ET40/45,TRIGGER,MAIN BOARD
ET60/65,CAMERA,CAMERA MODULE
TC21/26,SCANNER,CLEANED UNIT/BOARD
TC21/26,MEMORY,DISPLAY + TP
TC21/26,DAMAGE,PLUG
TC52/57 Mufasa,COMMUNICATION,SUPER CAP
ET40/45,DISPLAY,SOFTWARE
L10 Android,AUDIO,MINOR COMPONENT
RS51,CABLE,CABLE
TC22/27,COMMUNICATION,CLEANED UNIT/BOARD
TC22/27,KEYBOARD,HOUSING
TC22/27,OTHER,FOAM
TC22/27,OTHER,MYLAR
TC52 Aslan,DAMAGE,GRILL
TC53,NFF,MINOR COMPONENT
TC58,AUDIO,SEAL
PS30,DISPLAY,ADHESIVE
TC53e/58e,OTHER,GASKET
TC53e/58e,OTHER,TAPE
TC53e/58e,AUDIO,"HOUSING, MIDDLE FRAME"
TC53e/58e,OTHER,MINOR COMPONENT
ET80/85,COMMUNICATION,COMPONENT REPLACED
WS50,DAMAGE,FLEX STRIP
TC21/26,FF/DCN,MICROPHONE
EC50/55,DISPLAY,MINOR COMPONENT
EC50/55,OTHER,ANTENNA
TC73/78,KEYBOARD,KEYBOARD
PS30,DISPLAY,DISPLAY
PS30,DISPLAY,MAIN BOARD
PS30,DAMAGE,TOUCH PANEL
TC21/26,OTHER,POWER BUTTON ASSEMBLY
MC3300AX,DAMAGE,ANTENNA
MC3300AX,DAMAGE,HOLDER
TC52 Aslan,WEAR & TEAR,SCREW
TC52/57 Mufasa,SOFTWARE,END CAP
MC94,KEYBOARD,FLEX STRIP
PS30,POWER,BRACKET
PS30,POWER,CONNECTOR
PS30,POWER,ADHESIVE
PS30,POWER,HOUSING
RS51,TRIGGER,SCAN ENGINE ASSEMBLY
WS50,ACCESSORIES,MINOR COMPONENT
TC22/27,OTHER,FLEX STRIP
TC72,POWER,DISPLAY
L10 Windows,NFF,SMART CARD READER
L10 Windows,NFF,ANTENNA
RS51,COMMUNICATION,CONNECTOR
MC93,OTHER,VIBRATOR
TC22/27,DISPLAY,SCREW
TC72,OTHER,CLEANED UNIT/BOARD
TC77,FF/DCN,SCREW
L10 Windows,WEAR & TEAR,COVER
TC73/78,POWER,FLEX STRIP
TC53e/58e,DAMAGE,KEY BUTTON
ET40/45,COMMUNICATION,ANTENNA
L10AX Windows,TOUCH PANEL,CABLE
VC83,DISPLAY,MINOR COMPONENT
TC22/27,AUDIO,FRAME
TC52/57 Lightning,OTHER,SUPER CAP
TC52/57 Lightning,SCANNER,HOUSING
TC77,DAMAGE,RUBBER BOOT
ET40/45,POWER,SPEAKER
TC22/27,DAMAGE,MESH
TC22/27,TRIGGER,CLEANED UNIT/BOARD
TC52 Aslan,FF/DCN,END CAP
VC83,TOUCH PANEL,DISPLAY TRANSITION BOARD
VC83,TOUCH PANEL,DISPLAY
VC83,TOUCH PANEL,FLEX STRIP
TC22/27,POWER,CLEANED UNIT/BOARD
TC52 Aslan,FF/DCN,LABEL
TC52/57 Lightning,AUDIO,CAMERA
ET80/85,POWER,CABLE
WS50,POWER,SUPERCAP
EC50/55,SCANNER,GRILL
TC52 Aslan,WEAR & TEAR,DISPLAY
TC52 Aslan,OTHER,SPEAKER
TC21/26,COMMUNICATION,TAPE
TC22/27,OTHER,HOLDER
TC52/57 Mufasa,OTHER,LABELS
TC52/57 Mufasa,TRIGGER,SCAN ENGINE ASSEMBLY
RS51,DAMAGE,CABLE
TC22/27,MEMORY,MAIN BOARD
TC22/27,OTHER,MAIN BOARD
TC52 Aslan,SCANNER,PROTECTOR
TC52 Aslan,SCANNER,VENT
TC52/57 Lightning,ACCESSORIES,PROTECTOR
VC83,DISPLAY,TOUCH PANEL
TC53,OTHER,ADHESIVE
TC58,OTHER,MINOR COMPONENT
TC58,AUDIO,LABEL
TC58,OTHER,SPEAKER
TC73/78,DAMAGE,KEYBOARD
ET40/45,COMMUNICATION,CABLE
TC52 Aslan,SENSOR,RUBBER BOOT
TC58,FF/DCN,BAFFLE
TC58,FF/DCN,GASKET
TC77,LOCKUP,KEY SWITCH
PS30,COMMUNICATION,MAIN BOARD
RS5000,COMMUNICATION,TRIGGER BOARD
TC77,WEAR & TEAR,VENT
TC21/26,OTHER,MICROPHONE
TC21/26,AUDIO,GASKET
TC52/57 Mufasa,AUDIO,PROTECTOR
TC58,DAMAGE,SCREW
TC58,AUDIO,RECEIVER
ET60/65,KEYBOARD,FRAME
ET80/85,OTHER,DISPLAY GASKET
VC83,DISPLAY,CONNECTOR
VC83,FF/DCN,DISPLAY
TC52/57 Mufasa,WEAR & TEAR,SD CARD DOOR
TC52/57 Lightning,POWER,SPONGE
TC77,CAMERA,SPONGE
MC3300AX,WEAR & TEAR,SCAN ENGINE ASSEMBLY
TC22/27,CRADLE,CLEANED UNIT/BOARD
TC22/27,AUDIO,SOFTWARE
TC22/27,WEAR & TEAR,GASKET
TC77,CABLE,FLEX STRIP
TC73/78,WEAR & TEAR,FRAME
TC53e/58e,,MAIN BOARD
WS50,ACCESSORIES,STRAPS
TC58,SCANNER,BAFFLE
TC53e/58e,AUDIO,ANTENNA
TC53e/58e,DISPLAY,FLEX STRIP
TC53e/58e,DAMAGE,DISPLAY
EC50/55,COMMUNICATION,ANTENNA
TC21/26,CAMERA,SCAN ENGINE
TC22/27,OTHER,WINDOW / LENS
TC73/78,ACCESSORIES,LABEL
TC53e/58e,POWER,FLASH
MC3300AX,DAMAGE,ADHESIVE
TC58,DISPLAY,ADHESIVE
TC73/78,SCANNER,DIAPER
TC73/78,TOUCH PANEL,BEZEL
TC73/78,WEAR & TEAR,VENT
TC73/78,SCANNER,FLASH
TC73/78,OTHER,FLEX STRIP
